#TYPE Selected.System.Management.Automation.PSCustomObject
"TimeCreated","MachineName","UserName","UserSid","Privileges","DomainName","LogonID","ID","ProviderName","TaskDisplayName","OpcodeDisplayName"
"12/24/2016 10:24:12 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xeebeba","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:23:12 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xeeaa38","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:22:50 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xee9fc3","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:22:12 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xed90c5","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:21:12 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xec5d95","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:20:58 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xec5b97","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:20:58 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xec5b2e","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:20:12 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xeb68a8","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:19:54 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xeb456f","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
"12/24/2016 10:19:54 AM","lab-dc1.lab.local","LAB-DC1$","S-1-5-18","SeSecurityPrivilege-SeBackupPrivilege-SeRestorePrivilege-SeTakeOwnershipPrivilege-SeDebugPrivilege-SeSystemEnvironmentPrivilege-SeLoadDriverPrivilege-SeImpersonatePrivilege-SeEnableDelegationPrivilege","LAB","0xeb44fa","4672","Microsoft-Windows-Security-Auditing","Special Logon","Info"
